,ZIP,CBSA,Unnamed: 0,city,state,res_ratio,bus_ratio,oth_ratio,tot_ratio
24747,19426,37980,,,,,,,
24748,19454,37980,,,,,,,
24749,21901,37980,,,,,,,
24750,8052,37980,,,,,,,
24751,8027,37980,,,,,,,
24752,8022,37980,,,,,,,
24753,8069,37980,,,,,,,
24754,8015,37980,,,,,,,
24755,8108,37980,,,,,,,
24756,8106,37980,,,,,,,
24757,8086,37980,,,,,,,
24758,8511,37980,,,,,,,
24759,8562,37980,,,,,,,
24760,18921,37980,,,,,,,
24761,8042,37980,,,,,,,
24762,19345,37980,,,,,,,
24763,18979,37980,,,,,,,
24764,18922,37980,,,,,,,
24765,19346,37980,,,,,,,
24766,8039,37980,,,,,,,
24767,8038,37980,,,,,,,
24768,18935,37980,,,,,,,
24769,19890,37980,,,,,,,
24770,19735,37980,,,,,,,
24771,8064,37980,,,,,,,
24772,19732,37980,,,,,,,
24773,19058,37980,,,,,,,
24774,19421,37980,,,,,,,
24775,19381,37980,,,,,,,
24776,8001,37980,,,,,,,
24777,19408,37980,,,,,,,
24778,19113,37980,,,,,,,
24779,8059,37980,,,,,,,
24780,8083,37980,,,,,,,
24781,18912,37980,,,,,,,
24782,19706,37980,,,,,,,
24783,19031,37980,,,,,,,
24784,19003,37980,,,,,,,
24785,19004,37980,,,,,,,
24786,19012,37980,,,,,,,
24787,19075,37980,,,,,,,
24788,19121,37980,,,,,,,
24789,19122,37980,,,,,,,
24790,19083,37980,,,,,,,
24791,19147,37980,,,,,,,
24792,19148,37980,,,,,,,
24793,19444,37980,,,,,,,
24794,19406,37980,,,,,,,
24795,19428,37980,,,,,,,
24796,19380,37980,,,,,,,
24797,19460,37980,,,,,,,
24798,19355,37980,,,,,,,
24799,19711,37980,,,,,,,
24800,19701,37980,,,,,,,
24801,19713,37980,,,,,,,
24802,19707,37980,,,,,,,
24803,19512,37980,,,,,,,
24804,19468,37980,,,,,,,
24805,19809,37980,,,,,,,
24806,21912,37980,,,,,,,
24807,8053,37980,,,,,,,
24808,8033,37980,,,,,,,
24809,8060,37980,,,,,,,
24810,8067,37980,,,,,,,
24811,8009,37980,,,,,,,
24812,8110,37980,,,,,,,
24813,19409,37980,,,,,,,
24814,19708,37980,,,,,,,
24815,19351,37980,,,,,,,
24816,19190,37980,,,,,,,
24817,18980,37980,,,,,,,
24818,19895,37980,,,,,,,
24819,17555,37980,,,,,,,
24820,8072,37980,,,,,,,
24821,18936,37980,,,,,,,
24822,19726,37980,,,,,,,
24823,18913,37980,,,,,,,
24824,19373,37980,,,,,,,
24825,19884,37980,,,,,,,
24826,8041,37980,,,,,,,
24827,8019,37980,,,,,,,
24828,19028,37980,,,,,,,
24829,19710,37980,,,,,,,
24830,19443,37980,,,,,,,
24831,19435,37980,,,,,,,
24832,19094,37980,,,,,,,
24833,18940,37980,,,,,,,
24834,18902,37980,,,,,,,
24835,18972,37980,,,,,,,
24836,19038,37980,,,,,,,
24837,19032,37980,,,,,,,
24838,19033,37980,,,,,,,
24839,19063,37980,,,,,,,
24840,19072,37980,,,,,,,
24841,19119,37980,,,,,,,
24842,19111,37980,,,,,,,
24843,19120,37980,,,,,,,
24844,19112,37980,,,,,,,
24845,19104,37980,,,,,,,
24846,19087,37980,,,,,,,
24847,18901,37980,,,,,,,
24848,18914,37980,,,,,,,
24849,18966,37980,,,,,,,
24850,18963,37980,,,,,,,
24851,18955,37980,,,,,,,
24852,19025,37980,,,,,,,
24853,19029,37980,,,,,,,
24854,19064,37980,,,,,,,
24855,19057,37980,,,,,,,
24856,19006,37980,,,,,,,
24857,19118,37980,,,,,,,
24858,19143,37980,,,,,,,
24859,19141,37980,,,,,,,
24860,19137,37980,,,,,,,
24861,19150,37980,,,,,,,
24862,19131,37980,,,,,,,
24863,19473,37980,,,,,,,
24864,19801,37980,,,,,,,
24865,19716,37980,,,,,,,
24866,21903,37980,,,,,,,
24867,8004,37980,,,,,,,
24868,8043,37980,,,,,,,
24869,8020,37980,,,,,,,
24870,8057,37980,,,,,,,
24871,8101,37980,,,,,,,
24872,8098,37980,,,,,,,
24873,8102,37980,,,,,,,
24874,8089,37980,,,,,,,
24875,8078,37980,,,,,,,
24876,19430,37980,,,,,,,
24877,8103,37980,,,,,,,
24878,8610,37980,,,,,,,
24879,19486,37980,,,,,,,
24880,18946,37980,,,,,,,
24881,19347,37980,,,,,,,
24882,19366,37980,,,,,,,
24883,18968,37980,,,,,,,
24884,18971,37980,,,,,,,
24885,8095,37980,,,,,,,
24886,19451,37980,,,,,,,
24887,18927,37980,,,,,,,
24888,8224,37980,,,,,,,
24889,19481,37980,,,,,,,
24890,19733,37980,,,,,,,
24891,18962,37980,,,,,,,
24892,19374,37980,,,,,,,
24893,19456,37980,,,,,,,
24894,19718,37980,,,,,,,
24895,19105,37980,,,,,,,
24896,19477,37980,,,,,,,
24897,21930,37980,,,,,,,
24898,8045,37980,,,,,,,
24899,8620,37980,,,,,,,
24900,18925,37980,,,,,,,
24901,19442,37980,,,,,,,
24902,19395,37980,,,,,,,
24903,19977,37980,,,,,,,
24904,21922,37980,,,,,,,
24905,18076,37980,,,,,,,
24906,18944,37980,,,,,,,
24907,18929,37980,,,,,,,
24908,18950,37980,,,,,,,
24909,18960,37980,,,,,,,
24910,19044,37980,,,,,,,
24911,8360,37980,,,,,,,
24912,18084,37980,,,,,,,
24913,21914,37980,,,,,,,
24914,8087,37980,,,,,,,
24915,19016,37980,,,,,,,
24916,8063,37980,,,,,,,
24917,8215,37980,,,,,,,
24918,19310,37980,,,,,,,
24919,19343,37980,,,,,,,
24920,19103,37980,,,,,,,
24921,19125,37980,,,,,,,
24922,19086,37980,,,,,,,
24923,19138,37980,,,,,,,
24924,19319,37980,,,,,,,
24925,19317,37980,,,,,,,
24926,19129,37980,,,,,,,
24927,19407,37980,,,,,,,
24928,19422,37980,,,,,,,
24929,19375,37980,,,,,,,
24930,19335,37980,,,,,,,
24931,19350,37980,,,,,,,
24932,19352,37980,,,,,,,
24933,19504,37980,,,,,,,
24934,19810,37980,,,,,,,
24935,19804,37980,,,,,,,
24936,19803,37980,,,,,,,
24937,19717,37980,,,,,,,
24938,21904,37980,,,,,,,
24939,18054,37980,,,,,,,
24940,18930,37980,,,,,,,
24941,18977,37980,,,,,,,
24942,18976,37980,,,,,,,
24943,19040,37980,,,,,,,
24944,19047,37980,,,,,,,
24945,19041,37980,,,,,,,
24946,19026,37980,,,,,,,
24947,19013,37980,,,,,,,
24948,19002,37980,,,,,,,
24949,19008,37980,,,,,,,
24950,19114,37980,,,,,,,
24951,19106,37980,,,,,,,
24952,8046,37980,,,,,,,
24953,8048,37980,,,,,,,
24954,19518,37980,,,,,,,
24955,19470,37980,,,,,,,
24956,19432,37980,,,,,,,
24957,19358,37980,,,,,,,
24958,18957,37980,,,,,,,
24959,8025,37980,,,,,,,
24960,19357,37980,,,,,,,
24961,18934,37980,,,,,,,
24962,19039,37980,,,,,,,
24963,19892,37980,,,,,,,
24964,8018,37980,,,,,,,
24965,19730,37980,,,,,,,
24966,19492,37980,,,,,,,
24967,21902,37980,,,,,,,
24968,19472,37980,,,,,,,
24969,19490,37980,,,,,,,
24970,18933,37980,,,,,,,
24971,19316,37980,,,,,,,
24972,19457,37980,,,,,,,
24973,19076,37980,,,,,,,
24974,18951,37980,,,,,,,
24975,8302,37980,,,,,,,
24976,19055,37980,,,,,,,
24977,19101,37980,,,,,,,
24978,18041,37980,,,,,,,
24979,18947,37980,,,,,,,
24980,19030,37980,,,,,,,
24981,19053,37980,,,,,,,
24982,19060,37980,,,,,,,
24983,19116,37980,,,,,,,
24984,19115,37980,,,,,,,
24985,19124,37980,,,,,,,
24986,19128,37980,,,,,,,
24987,19095,37980,,,,,,,
24988,19078,37980,,,,,,,
24989,19153,37980,,,,,,,
24990,19330,37980,,,,,,,
24991,19301,37980,,,,,,,
24992,19132,37980,,,,,,,
24993,19438,37980,,,,,,,
24994,19401,37980,,,,,,,
24995,19390,37980,,,,,,,
24996,19464,37980,,,,,,,
24997,19525,37980,,,,,,,
24998,19465,37980,,,,,,,
24999,19805,37980,,,,,,,
25000,19807,37980,,,,,,,
25001,19715,37980,,,,,,,
25002,19802,37980,,,,,,,
25003,21917,37980,,,,,,,
25004,21915,37980,,,,,,,
25005,8054,37980,,,,,,,
25006,8037,37980,,,,,,,
25007,8071,37980,,,,,,,
25008,8016,37980,,,,,,,
25009,8088,37980,,,,,,,
25010,8344,37980,,,,,,,
25011,8312,37980,,,,,,,
25012,18953,37980,,,,,,,
25013,18918,37980,,,,,,,
25014,19423,37980,,,,,,,
25015,18943,37980,,,,,,,
25016,8034,37980,,,,,,,
25017,8035,37980,,,,,,,
25018,8070,37980,,,,,,,
25019,8091,37980,,,,,,,
25020,8093,37980,,,,,,,
25021,8080,37980,,,,,,,
25022,8077,37980,,,,,,,
25023,8505,37980,,,,,,,
25024,8328,37980,,,,,,,
25025,8322,37980,,,,,,,
25026,19897,37980,,,,,,,
25027,18916,37980,,,,,,,
25028,18910,37980,,,,,,,
25029,8011,37980,,,,,,,
25030,19505,37980,,,,,,,
25031,19898,37980,,,,,,,
25032,19017,37980,,,,,,,
25033,19052,37980,,,,,,,
25034,19176,37980,,,,,,,
25035,19543,37980,,,,,,,
25036,18915,37980,,,,,,,
25037,21920,37980,,,,,,,
25038,18923,37980,,,,,,,
25039,19362,37980,,,,,,,
25040,8515,37980,,,,,,,
25041,8501,37980,,,,,,,
25042,18942,37980,,,,,,,
25043,18917,37980,,,,,,,
25044,19043,37980,,,,,,,
25045,18036,37980,,,,,,,
25046,18073,37980,,,,,,,
25047,19046,37980,,,,,,,
25048,19034,37980,,,,,,,
25049,19020,37980,,,,,,,
25050,19018,37980,,,,,,,
25051,19022,37980,,,,,,,
25052,19067,37980,,,,,,,
25053,19054,37980,,,,,,,
25054,19007,37980,,,,,,,
25055,19074,37980,,,,,,,
25056,19070,37980,,,,,,,
25057,19107,37980,,,,,,,
25058,19135,37980,,,,,,,
25059,19320,37980,,,,,,,
25060,19154,37980,,,,,,,
25061,19311,37980,,,,,,,
25062,19130,37980,,,,,,,
25063,19403,37980,,,,,,,
25064,19399,37980,,,,,,,
25065,19446,37980,,,,,,,
25066,19462,37980,,,,,,,
25067,19341,37980,,,,,,,
25068,19365,37980,,,,,,,
25069,19703,37980,,,,,,,
25070,19702,37980,,,,,,,
25071,19520,37980,,,,,,,
25072,19806,37980,,,,,,,
25073,19734,37980,,,,,,,
25074,21911,37980,,,,,,,
25075,21919,37980,,,,,,,
25076,8002,37980,,,,,,,
25077,8029,37980,,,,,,,
25078,8055,37980,,,,,,,
25079,8068,37980,,,,,,,
25080,8012,37980,,,,,,,
25081,8007,37980,,,,,,,
25082,8104,37980,,,,,,,
25083,8097,37980,,,,,,,
25084,8084,37980,,,,,,,
25085,8554,37980,,,,,,,
25086,18956,37980,,,,,,,
25087,19360,37980,,,,,,,
25088,8074,37980,,,,,,,
25089,18039,37980,,,,,,,
25090,19367,37980,,,,,,,
25091,19108,37980,,,,,,,
25092,19484,37980,,,,,,,
25093,19331,37980,,,,,,,
25094,19450,37980,,,,,,,
25095,18920,37980,,,,,,,
25096,18070,37980,,,,,,,
25097,19938,37980,,,,,,,
25098,18932,37980,,,,,,,
25099,19110,37980,,,,,,,
25100,19436,37980,,,,,,,
25101,19404,37980,,,,,,,
25102,8031,37980,,,,,,,
25103,8343,37980,,,,,,,
25104,8318,37980,,,,,,,
25105,8641,37980,,,,,,,
25106,8051,37980,,,,,,,
25107,19376,37980,,,,,,,
25108,19318,37980,,,,,,,
25109,19181,37980,,,,,,,
25110,8533,37980,,,,,,,
25111,19339,37980,,,,,,,
25112,19482,37980,,,,,,,
25113,18958,37980,,,,,,,
25114,19172,37980,,,,,,,
25115,18931,37980,,,,,,,
25116,19192,37980,,,,,,,
25117,19453,37980,,,,,,,
25118,19478,37980,,,,,,,
25119,18928,37980,,,,,,,
25120,18911,37980,,,,,,,
25121,19354,37980,,,,,,,
25122,19736,37980,,,,,,,
25123,18055,37980,,,,,,,
25124,18042,37980,,,,,,,
25125,19372,37980,,,,,,,
25126,19102,37980,,,,,,,
25127,19126,37980,,,,,,,
25128,19079,37980,,,,,,,
25129,19085,37980,,,,,,,
25130,19082,37980,,,,,,,
25131,19145,37980,,,,,,,
25132,19140,37980,,,,,,,
25133,19136,37980,,,,,,,
25134,19312,37980,,,,,,,
25135,19152,37980,,,,,,,
25136,19149,37980,,,,,,,
25137,19333,37980,,,,,,,
25138,19134,37980,,,,,,,
25139,19425,37980,,,,,,,
25140,19382,37980,,,,,,,
25141,19344,37980,,,,,,,
25142,19348,37980,,,,,,,
25143,19342,37980,,,,,,,
25144,19480,37980,,,,,,,
25145,19475,37980,,,,,,,
25146,19899,37980,,,,,,,
25147,19808,37980,,,,,,,
25148,21921,37980,,,,,,,
25149,19721,37980,,,,,,,
25150,21916,37980,,,,,,,
25151,17536,37980,,,,,,,
25152,18981,37980,,,,,,,
25153,19731,37980,,,,,,,
25154,19009,37980,,,,,,,
25155,19437,37980,,,,,,,
25156,19383,37980,,,,,,,
25157,8023,37980,,,,,,,
25158,18081,37980,,,,,,,
25159,18970,37980,,,,,,,
25160,19714,37980,,,,,,,
25161,8640,37980,,,,,,,
25162,17527,37980,,,,,,,
25163,8347,37980,,,,,,,
25164,18949,37980,,,,,,,
25165,19369,37980,,,,,,,
25166,19474,37980,,,,,,,
25167,21918,37980,,,,,,,
25168,8003,37980,,,,,,,
25169,8049,37980,,,,,,,
25170,8028,37980,,,,,,,
25171,8032,37980,,,,,,,
25172,8062,37980,,,,,,,
25173,8075,37980,,,,,,,
25174,8065,37980,,,,,,,
25175,8066,37980,,,,,,,
25176,8061,37980,,,,,,,
25177,8010,37980,,,,,,,
25178,8014,37980,,,,,,,
25179,8109,37980,,,,,,,
25180,8094,37980,,,,,,,
25181,8085,37980,,,,,,,
25182,8518,37980,,,,,,,
25183,19160,37980,,,,,,,
25184,8056,37980,,,,,,,
25185,8073,37980,,,,,,,
25186,18077,37980,,,,,,,
25187,19405,37980,,,,,,,
25188,21913,37980,,,,,,,
25189,18938,37980,,,,,,,
25190,18974,37980,,,,,,,
25191,18964,37980,,,,,,,
25192,19035,37980,,,,,,,
25193,19023,37980,,,,,,,
25194,19014,37980,,,,,,,
25195,19056,37980,,,,,,,
25196,19010,37980,,,,,,,
25197,19109,37980,,,,,,,
25198,19123,37980,,,,,,,
25199,19127,37980,,,,,,,
25200,19090,37980,,,,,,,
25201,19142,37980,,,,,,,
25202,19151,37980,,,,,,,
25203,19133,37980,,,,,,,
25204,19440,37980,,,,,,,
25205,19363,37980,,,,,,,
25206,19709,37980,,,,,,,
25207,19720,37980,,,,,,,
25208,18074,37980,,,,,,,
25209,18969,37980,,,,,,,
25210,18954,37980,,,,,,,
25211,19036,37980,,,,,,,
25212,19050,37980,,,,,,,
25213,19027,37980,,,,,,,
25214,19021,37980,,,,,,,
25215,19015,37980,,,,,,,
25216,19061,37980,,,,,,,
25217,19066,37980,,,,,,,
25218,19001,37980,,,,,,,
25219,19073,37980,,,,,,,
25220,8030,37980,,,,,,,
25221,8021,37980,,,,,,,
25222,8036,37980,,,,,,,
25223,8026,37980,,,,,,,
25224,8107,37980,,,,,,,
25225,8096,37980,,,,,,,
25226,8105,37980,,,,,,,
25227,8090,37980,,,,,,,
25228,8099,37980,,,,,,,
25229,8081,37980,,,,,,,
25230,8079,37980,,,,,,,
25231,85213,38060,,,,,,,
25232,85207,38060,,,,,,,
25233,85224,38060,,,,,,,
25234,85203,38060,,,,,,,
25235,85233,38060,,,,,,,
25236,85193,38060,,,,,,,
25237,85192,38060,,,,,,,
25238,85041,38060,,,,,,,
25239,85042,38060,,,,,,,
25240,85053,38060,,,,,,,
25241,85008,38060,,,,,,,
25242,85007,38060,,,,,,,
25243,85023,38060,,,,,,,
25244,85006,38060,,,,,,,
25245,85277,38060,,,,,,,
25246,85351,38060,,,,,,,
25247,85354,38060,,,,,,,
25248,85288,38060,,,,,,,
25249,85283,38060,,,,,,,
25250,85302,38060,,,,,,,
25251,85323,38060,,,,,,,
25252,85304,38060,,,,,,,
25253,85212,38060,,,,,,,
25254,85070,38060,,,,,,,
25255,85385,38060,,,,,,,
25256,85117,38060,,,,,,,
25257,85011,38060,,,,,,,
25258,85030,38060,,,,,,,
25259,85130,38060,,,,,,,
25260,85309,38060,,,,,,,
25261,85342,38060,,,,,,,
25262,85322,38060,,,,,,,
25263,85311,38060,,,,,,,
25264,85318,38060,,,,,,,
25265,85145,38060,,,,,,,
25266,85178,38060,,,,,,,
25267,85066,38060,,,,,,,
25268,85339,38060,,,,,,,
25269,85355,38060,,,,,,,
25270,85373,38060,,,,,,,
25271,85382,38060,,,,,,,
25272,85387,38060,,,,,,,
25273,85375,38060,,,,,,,
25274,85305,38060,,,,,,,
25275,85299,38060,,,,,,,
25276,85046,38060,,,,,,,
25277,85010,38060,,,,,,,
25278,85618,38060,,,,,,,
25279,85261,38060,,,,,,,
25280,85204,38060,,,,,,,
25281,85209,38060,,,,,,,
25282,85225,38060,,,,,,,
25283,85248,38060,,,,,,,
25284,85122,38060,,,,,,,
25285,85119,38060,,,,,,,
25286,85143,38060,,,,,,,
25287,85060,38060,,,,,,,
25288,85068,38060,,,,,,,
25289,85024,38060,,,,,,,
25290,85028,38060,,,,,,,
25291,85031,38060,,,,,,,
25292,85249,38060,,,,,,,
25293,85338,38060,,,,,,,
25294,85147,38060,,,,,,,
25295,85376,38060,,,,,,,
25296,85312,38060,,,,,,,
25297,85026,38060,,,,,,,
25298,85653,38060,,,,,,,
25299,85054,38060,,,,,,,
25300,85061,38060,,,,,,,
25301,85029,38060,,,,,,,
25302,85004,38060,,,,,,,
25303,85250,38060,,,,,,,
25304,85257,38060,,,,,,,
25305,85260,38060,,,,,,,
25306,85266,38060,,,,,,,
25307,85326,38060,,,,,,,
25308,85331,38060,,,,,,,
25309,85345,38060,,,,,,,
25310,85379,38060,,,,,,,
25311,85215,38060,,,,,,,
25312,85123,38060,,,,,,,
25313,85128,38060,,,,,,,
25314,85137,38060,,,,,,,
25315,85127,38060,,,,,,,
25316,85191,38060,,,,,,,
25317,85172,38060,,,,,,,
25318,85267,38060,,,,,,,
25319,85033,38060,,,,,,,
25320,85044,38060,,,,,,,
25321,85050,38060,,,,,,,
25322,85076,38060,,,,,,,
25323,85085,38060,,,,,,,
25324,85086,38060,,,,,,,
25325,85545,38060,,,,,,,
25326,85120,38060,,,,,,,
25327,85032,38060,,,,,,,
25328,85040,38060,,,,,,,
25329,85037,38060,,,,,,,
25330,85087,38060,,,,,,,
25331,85078,38060,,,,,,,
25332,85082,38060,,,,,,,
25333,85016,38060,,,,,,,
25334,85264,38060,,,,,,,
25335,85329,38060,,,,,,,
25336,85381,38060,,,,,,,
25337,85383,38060,,,,,,,
25338,85392,38060,,,,,,,
25339,85301,38060,,,,,,,
25340,85306,38060,,,,,,,
25341,85282,38060,,,,,,,
25342,85074,38060,,,,,,,
25343,85211,38060,,,,,,,
25344,85246,38060,,,,,,,
25345,85051,38060,,,,,,,
25346,85118,38060,,,,,,,
25347,85022,38060,,,,,,,
25348,85027,38060,,,,,,,
25349,85251,38060,,,,,,,
25350,85263,38060,,,,,,,
25351,85343,38060,,,,,,,
25352,85361,38060,,,,,,,
25353,85335,38060,,,,,,,
25354,85363,38060,,,,,,,
25355,85658,38060,,,,,,,
25356,85390,38060,,,,,,,
25357,85396,38060,,,,,,,
25358,85308,38060,,,,,,,
25359,85206,38060,,,,,,,
25360,85202,38060,,,,,,,
25361,85236,38060,,,,,,,
25362,85131,38060,,,,,,,
25363,85173,38060,,,,,,,
25364,85035,38060,,,,,,,
25365,85001,38060,,,,,,,
25366,85320,38060,,,,,,,
25367,85069,38060,,,,,,,
25368,85602,38060,,,,,,,
25369,85205,38060,,,,,,,
25370,85138,38060,,,,,,,
25371,85144,38060,,,,,,,
25372,85194,38060,,,,,,,
25373,85201,38060,,,,,,,
25374,85014,38060,,,,,,,
25375,85019,38060,,,,,,,
25376,85255,38060,,,,,,,
25377,85259,38060,,,,,,,
25378,85269,38060,,,,,,,
25379,85280,38060,,,,,,,
25380,85374,38060,,,,,,,
25381,85378,38060,,,,,,,
25382,85388,38060,,,,,,,
25383,85395,38060,,,,,,,
25384,85284,38060,,,,,,,
25385,85286,38060,,,,,,,
25386,85296,38060,,,,,,,
25387,85297,38060,,,,,,,
25388,85298,38060,,,,,,,
25389,85303,38060,,,,,,,
25390,85623,38060,,,,,,,
25391,85631,38060,,,,,,,
25392,85372,38060,,,,,,,
25393,85295,38060,,,,,,,
25394,85285,38060,,,,,,,
25395,85252,38060,,,,,,,
25396,85005,38060,,,,,,,
25397,85071,38060,,,,,,,
25398,85327,38060,,,,,,,
25399,85226,38060,,,,,,,
25400,85234,38060,,,,,,,
25401,85216,38060,,,,,,,
25402,85214,38060,,,,,,,
25403,85140,38060,,,,,,,
25404,85034,38060,,,,,,,
25405,85043,38060,,,,,,,
25406,85080,38060,,,,,,,
25407,85009,38060,,,,,,,
25408,85015,38060,,,,,,,
25409,85017,38060,,,,,,,
25410,85018,38060,,,,,,,
25411,85021,38060,,,,,,,
25412,85012,38060,,,,,,,
25413,85256,38060,,,,,,,
25414,85275,38060,,,,,,,
25415,85281,38060,,,,,,,
25416,85340,38060,,,,,,,
25417,85353,38060,,,,,,,
25418,85739,38060,,,,,,,
25419,85333,38060,,,,,,,
25420,85539,38060,,,,,,,
25421,85064,38060,,,,,,,
25422,85079,38060,,,,,,,
25423,85210,38060,,,,,,,
25424,85132,38060,,,,,,,
25425,85139,38060,,,,,,,
25426,85142,38060,,,,,,,
25427,85121,38060,,,,,,,
25428,85045,38060,,,,,,,
25429,85048,38060,,,,,,,
25430,85083,38060,,,,,,,
25431,85013,38060,,,,,,,
25432,85020,38060,,,,,,,
25433,85003,38060,,,,,,,
25434,85253,38060,,,,,,,
25435,85254,38060,,,,,,,
25436,85258,38060,,,,,,,
25437,85262,38060,,,,,,,
25438,85268,38060,,,,,,,
25439,85377,38060,,,,,,,
25440,85307,38060,,,,,,,
25441,85310,38060,,,,,,,
25442,85380,38060,,,,,,,
25443,85067,38060,,,,,,,
25444,85063,38060,,,,,,,
25445,85274,38060,,,,,,,
25446,85036,38060,,,,,,,
25447,85271,38060,,,,,,,
25448,85287,38060,,,,,,,
25449,85002,38060,,,,,,,
25450,85244,38060,,,,,,,
25451,85141,38060,,,,,,,
25452,85337,38060,,,,,,,
25453,85208,38060,,,,,,,
25454,39457,38100,,,,,,,
25455,39463,38100,,,,,,,
25456,39455,38100,,,,,,,
25457,39466,38100,,,,,,,
25458,39426,38100,,,,,,,
25459,39470,38100,,,,,,,
25460,39573,38100,,,,,,,
25461,57536,38180,,,,,,,
25462,57564,38180,,,,,,,
25463,57540,38180,,,,,,,
25464,57537,38180,,,,,,,
25465,57522,38180,,,,,,,
25466,57552,38180,,,,,,,
25467,57532,38180,,,,,,,
25468,57501,38180,,,,,,,
25469,41647,38210,,,,,,,
25470,41640,38210,,,,,,,
25471,41631,38210,,,,,,,
25472,41669,38210,,,,,,,
25473,41562,38210,,,,,,,
25474,41265,38210,,,,,,,
25475,41531,38210,,,,,,,
25476,41615,38210,,,,,,,
25477,41555,38210,,,,,,,
25478,41554,38210,,,,,,,
25479,41572,38210,,,,,,,
25480,41559,38210,,,,,,,
25481,41606,38210,,,,,,,
25482,41557,38210,,,,,,,
25483,41540,38210,,,,,,,
25484,41653,38210,,,,,,,
25485,41230,38210,,,,,,,
25486,41561,38210,,,,,,,
25487,41621,38210,,,,,,,
25488,41568,38210,,,,,,,
25489,41619,38210,,,,,,,
25490,41526,38210,,,,,,,
25491,41502,38210,,,,,,,
25492,41564,38210,,,,,,,
25493,41543,38210,,,,,,,
25494,41524,38210,,,,,,,
25495,41616,38210,,,,,,,
25496,41558,38210,,,,,,,
25497,41649,38210,,,,,,,
25498,41636,38210,,,,,,,
25499,41522,38210,,,,,,,
25500,41216,38210,,,,,,,
25501,41549,38210,,,,,,,
25502,41520,38210,,,,,,,
25503,41643,38210,,,,,,,
25504,41563,38210,,,,,,,
25505,41607,38210,,,,,,,
25506,41548,38210,,,,,,,
25507,41622,38210,,,,,,,
25508,41663,38210,,,,,,,
25509,41514,38210,,,,,,,
25510,41603,38210,,,,,,,
25511,41544,38210,,,,,,,
25512,41503,38210,,,,,,,
25513,41519,38210,,,,,,,
25514,41604,38210,,,,,,,
25515,41862,38210,,,,,,,
25516,41566,38210,,,,,,,
25517,41630,38210,,,,,,,
25518,41512,38210,,,,,,,
25519,41553,38210,,,,,,,
25520,41571,38210,,,,,,,
25521,41635,38210,,,,,,,
25522,41645,38210,,,,,,,
25523,41666,38210,,,,,,,
25524,41660,38210,,,,,,,
25525,41601,38210,,,,,,,
25526,41659,38210,,,,,,,
25527,41501,38210,,,,,,,
25528,41560,38210,,,,,,,
25529,41547,38210,,,,,,,
25530,41528,38210,,,,,,,
25531,41537,38210,,,,,,,
25532,41567,38210,,,,,,,
25533,41605,38210,,,,,,,
25534,41542,38210,,,,,,,
25535,41538,38210,,,,,,,
25536,41534,38210,,,,,,,
25537,41535,38210,,,,,,,
25538,41527,38210,,,,,,,
25539,41602,38210,,,,,,,
25540,41539,38210,,,,,,,
25541,41642,38210,,,,,,,
25542,41667,38210,,,,,,,
25543,41612,38210,,,,,,,
25544,41651,38210,,,,,,,
25545,41655,38210,,,,,,,
25546,41513,38210,,,,,,,
25547,41650,38210,,,,,,,
25548,71659,38220,,,,,,,
25549,71671,38220,,,,,,,
25550,72079,38220,,,,,,,
25551,71603,38220,,,,,,,
25552,71665,38220,,,,,,,
25553,72132,38220,,,,,,,
25554,72168,38220,,,,,,,
25555,72175,38220,,,,,,,
25556,72073,38220,,,,,,,
25557,71602,38220,,,,,,,
25558,71644,38220,,,,,,,
25559,72133,38220,,,,,,,
25560,71652,38220,,,,,,,
25561,71601,38220,,,,,,,
25562,72004,38220,,,,,,,
25563,72072,38220,,,,,,,
25564,72150,38220,,,,,,,
25565,71667,38220,,,,,,,
25566,72046,38220,,,,,,,
25567,72182,38220,,,,,,,
25568,71660,38220,,,,,,,
25569,72057,38220,,,,,,,
25570,72152,38220,,,,,,,
25571,72160,38220,,,,,,,
25572,28347,38240,,,,,,,
25573,27356,38240,,,,,,,
25574,28350,38240,,,,,,,
25575,28315,38240,,,,,,,
25576,27252,38240,,,,,,,
25577,28387,38240,,,,,,,
25578,27376,38240,,,,,,,
25579,28388,38240,,,,,,,
25580,27208,38240,,,,,,,
25581,27209,38240,,,,,,,
25582,27242,38240,,,,,,,
25583,28374,38240,,,,,,,
25584,28326,38240,,,,,,,
25585,28327,38240,,,,,,,
25586,28370,38240,,,,,,,
25587,27341,38240,,,,,,,
25588,28373,38240,,,,,,,
25589,28394,38240,,,,,,,
25590,27325,38240,,,,,,,
25591,27281,38240,,,,,,,
25592,27330,38240,,,,,,,
25593,27259,38240,,,,,,,
25594,66746,38260,,,,,,,
25595,66711,38260,,,,,,,
25596,66760,38260,,,,,,,
25597,66701,38260,,,,,,,
25598,66762,38260,,,,,,,
25599,66734,38260,,,,,,,
25600,66724,38260,,,,,,,
25601,66756,38260,,,,,,,
25602,66780,38260,,,,,,,
25603,66743,38260,,,,,,,
25604,66763,38260,,,,,,,
25605,66712,38260,,,,,,,
25606,66753,38260,,,,,,,
25607,66781,38260,,,,,,,
25608,66735,38260,,,,,,,
25609,15423,38300,,,,,,,
25610,15461,38300,,,,,,,
25611,15637,38300,,,,,,,
25612,16105,38300,,,,,,,
25613,16057,38300,,,,,,,
25614,16001,38300,,,,,,,
25615,16116,38300,,,,,,,
25616,16201,38300,,,,,,,
25617,16156,38300,,,,,,,
